// Andrews-Hanna,2011		 
// MNI-FSL		 
// S-S	 	 
// Stroop	
// avgAge=15.6
// Subjects=32		
// mix SS SR		
// the simon task		
// Subjects=14		
4	17	53
-2	16	51
48	10	40
-49	9	37
53	14	18
-51	7	22
0	-17	33
36	21	4
-34	25	4
14	-68	58
-15	-70	59
41	-53	52
-43	-42	48
44	-79	-3
-43	-79	6
5	-21	5
-6	-15	9
11	1	14
-11	7	11
3	-62	-15
-10	-59	-16
22	-65	-25
-26	-62	-25
40	-70	-25
-38	-69	-25
10	-79	-37
-8	-77	-37

// Barros-Loscertales,2011		
// MNI-SPM5		
// I-N		
// SS		
// Counting stroop		
// Subjects=16		
15	14	52
15	9	55
-45	22	32
42	-1	36
59	21	7
-45	22	29
53	-26	-1
45	-64	-2
33	-53	52
-30	-64	53
50	-42	38
-36	-45	38
-15	11	6
15	-5	11

// Rahm,C.,2014		
// MNI - FSL 4.1.5		
// I-N		
// SS 		
// The cognitive counting Stroop task		
// Subjects=11		
36	14	38
-32	18	-2
42	-46	36

// Polosan-2011		
// MNI - SPM5		
// I>C		
// SS 		
// The Stroop tasks		
// Subjects=14		
12	6	67
33	53	20
6	8	45
-39	0	48
48	18	6
15	30	18
33	27	12
36	-59	45
-27	-49	61
45	-65	-11
-12	-73	49
-3	-53	51
12	-96	8

// Francesco Pompei 2011_b		
// MNI-SPM 5		
// SSISRI>SSNSRN		
// mix SS SR		
// the Stroop Colour Word Test		
// Subjects=48		
-51	13	34
34	25	-8
-18	28	19
-32	-2	37
-18	-38	22
34	-56	45
36	-50	39
-30	-66	36
-1	15	-1

// Balodis,2013		
// MNI - SPM5		
// I-C		
// type8		
// Stroop Color-Word Interference Task		
// Subjects=34		
36	15	0

// Joshua Carp, 2012		
// mni-SPM 5		
// SRI>SRC		
// SR		
// an event-related version of the Multi-Source Interference Task		
// Subjects=21		
-3	18	51
0	-3	60
-33	27	-6
36	24	0
-39	0	60
33	-6	63
-42	-51	51
36	-51	45
-12	-6	9
9	-9	6
-51	-60	-9
45	-69	0

// A. Sebastian, 2013		
// MNI-SPM 5		
// SSISRI>SSCSRC		
// mix SS SR		
// Simon task		
// Subjects=49		
-30	9	33
-54	30	18
18	-6	54
9	9	3
-24	3	-6
-15	-15	3
30	-54	27
12	-54	60
39	-60	21

// Sheu, L. K.,2012		
// MNI - spm8		
// SSI>SSC		
// SS 		
// The stroop task		
// Subjects=26		
-24	-92	-4
-50	-64	-16
-34	-72	-24
-35	-56	46
24	-96	-2
-4	-72	54
42	4	52
-36	54	18
-6	16	46
42	10	26
34	24	2
-32	26	-4
-12	-16	6
-60	-46	6

// Kozasa-2012		
// MNI - FSL		
// I>C		
// SS 		
// The Stroop Word-Colour Task tasks		
// Subjects=39
24	-14	0
22	-16	4
6	62	12
54	-6	-16
16	42	12
16	32	32
38	-14	30
54	-14	38
40	-26	28
22	-18	66
26	-16	60

// Matthias Wittfoth , 2006		  
// Talairach-SPM 2		  
// I>C		  
// SR		  
// the Motion-based Simon task		  
// Subjects=20
-1.84	-11.71	64.69
0.18	-2.65	56.2
-3.41	5.62	46.51
-14.97	-68.18	51.3
-1.23	-65.75	1.64
-6.82	-77.7	-3.15
-56.83	-37.63	43.22
-61.98	-23.21	11.74
65.08	-23.77	19.75
6.25	-81.59	-3.51

// Matthias Wittfoth , 2008		  
// Talairach-SPM 2		  
// I>C		  
// SR		  
// the Simon  task		  
// Subjects=15
45.42	4.93	30.5
48.33	20.08	26.85
46.41	27.02	32.76
54.26	13.31	-.24
59.78	9.52	5.77
42.12	-42.5	-18.58
43.92	-52.65	-15.77
-16.86	-66.56	53.48
-39.19	-51.27	49.41
-47.62	-51.51	51.2
-56.87	-38.05	46.11
39.38	-47.28	47.4
-34.69	-70.98	-15.57
-40.34	-75.22	-13.07

// Durston,2003		  
// Talairach-AIR (Automated Image Registration- version 3.08		  
// SSISRI>SSCSRC		  
// mix SS SR		  
// the flanker task		  
// Subjects=9
-37.75	16.86	37.41
18.63	36.82	37.99
2.91	41.1	18.04
-31.89	-47.93	52.46
28.46	-55.69	48.68
31.46	-43.67	42.89
-38.54	-57	0.46

// Christensen,2011		  
// Talairach-AFNI		  
// SSI>SSN		  
// SS		  
// auditory Stroop(VOICE task)		  
// Subjects=26
-35.55	11.59	-3.52
7.93	30.45	1.96
20.8	12.63	0.78

// Brass,2005		  
// Talairach - SPM		  
// I-C		  
// SS		  
// Manual Stroop task and imitation-inhibition task			  
// Subjects=20
-1	8	50
44	11	32
44	11	32
47	11	-3
8	-7	18
-35	-55	-12
35	-70	-12
1	50	9
-40	44	3
41	5	3
-2	-28	41
55	-52	27
-4	-70	47
-35	-70	47
40	-73	-15

// Mead-2002		  
// Talairach - SPMs		  
// SSI>SSC		  
// SS 		  
// The Stroop tasks		  
// Subjects=18
-44	3	30

// Bunge,2002		  
// Talairach-SPM99		  
// I-N		  
// SS		  
// the Eriksen flanker task		  
// Subjects=10
-34	8	38
42	32	26
52	20	22
34	24	38
34	44	40
-14	18	52
14	22	48
-34	-60	34
-34	-40	54
40	-44	56
-52	-18	46
56	-22	44
50	-26	54
-16	-36	70
-22	-28	66
-18	-4	64
-12	-18	58
26	8	66
-4	-22	58
10	32	22
10	18	38
-8	12	38
-10	-34	36
16	-34	34
-16	-24	12
20	-18	10
46	-40	18

// Hazeltine,2003		  
// Talairach - SPM99		  
// I-N		  
// SS		  
// flankers(color and word)		  
// Subjects=10
44	23	28
14	24	43
-26	3	61
24	8	53
-34	-21	51
40	-40	52

// Katya Rubia,2006		  
// Talairach-unknown		  
// SSISRI>SSCSRC*		  
// type8*		  
// Simon task		  
// Subjects=23
-48.48	24.27	8.55
-37.59	-35.28	7.75
30.74	46.57	-8.65
50.4	7.52	12.82
-36.63	31.19	11.7
-24.84	3.15	27.31
28.65	-6.41	11.52
6.88	-6.49	14.38
29.64	-52.1	12.86

// Zoccatelli,2010		  
// Talairach -Brain VoyagerQX1.10 		  
// I>C		  
// SS 		  
// color-word Stroop task		  
// Subjects=10
-.11	4.23	25.47
4.75	9.9	43.51
41.36	-49.56	39.87
-32.77	-61.47	30.33
44.39	13.2	28.83
-41.68	4.04	31.21
32.64	43.36	5.27
-26.74	49.05	14
35.64	22.62	-.99
-29.65	16.48	1.56
-56.27	-33.95	-14.26
38.74	-66.33	-26.17
-20.59	-48.52	-29.22

// Soeda,2005		  
// Talairach - SPM99		  
// I-C		  
// SS		  
// Stroop		  
// Subjects=11
2	-2	58
2	18	46
-24	-90	16
-32	-62	52
34	-76	30
46	-54	52
34	-68	38
-44	42	22
-44	18	26
-48	8	34
50	-66	-16
56	-54	-12
36	-4	52
48	36	22
40	50	22
-28	-10	56

// Sommer,2008		  
// Talairach - Brain Voyger		  
// I-C		  
// SR		  
// Simon		  
// Subjects=12
-32.92	-17.27	59.86
29.51	29.9	37.95
-8.14	0.83	49.3
45.53	-58.8	-.11
-34.53	-61.8	-9.56
34.6	8.52	10.77
5.91	20.38	10.78
-14.88	-17.48	15.11
45.34	-35.57	35.11
-32.79	-55.57	34.4
15.64	-68.49	40.46

// Bush,2003		  
// Talairach - AFNI		  
// I-C		  
// SR		  
// Multi-Source Interference Task (MSIT- 		  
// Subjects=8
2.77	10.88	43.51
-9.11	10.82	45.44
-6.12	15.84	42.54
6.7	10.8	48.52
33.53	49.02	23.3
45.5	48.35	5.41
45.38	33.08	28.11
30.62	20.39	12.91
-44.65	12.96	32.32
45.38	11.22	28.8
-10.18	7.59	60.34
-25.91	-2.08	43.17
25.51	-5.97	44.39
-17.87	-22.5	18.01
17.72	-19.51	22.23
-29.87	-50.76	43.46
31.43	-51.71	48.75
-46.4	-60.79	-11.6
34.69	-62.68	-7.2

// Tomohiro Nakao, 2005		  
// Talairach-SPM 99		  
// SSISRI>SSCSRC		  
// mix SS SR		  
// the Stroop task 		  
// Subjects=14
42	14	-8
34	20	-2
36	20	-10
52	14	34
44	16	28
42	6	52
36	56	14
38	42	30
-50	12	32
-44	28	16
-44	10	24
-2	26	40
-6	20	46
6	28	32
16	0	14
-16	-2	12
-8	-20	6
32	-64	50
34	-50	40
-26	-62	54
-20	-70	52
-34	-54	54
-34	-88	8
-28	-80	22
38	-54	-20
34	-68	-30
42	-58	-32

// Page,L.A.,2009		  
// Talairach - XBAM		  
// I-C		  
// SS 		  
// The arrow-location Stroop Task		  
// Subjects=11
28.58	-59.28	25.71
-14.01	-70.46	36.28
32.73	32.73	-11.82
-32.71	25.09	20.6
-35.68	6.22	20.32
-28.44	-55.31	-40.32

// Cameron S.Carter, 1995		  
// Talairach-SPM		  
// SSISRI>SSNSRN		  
// mix SS SR		  
// the Stroop task		  
// Subjects=15
-22	-16	48
-8	22	28
12	44	20
-50	4	8
40	-20	16
44	-36	44

// John G. Kerns,2005		  
// Talairach-AFNI (21- and NIS software		  
// I-C		  
// SS		  
// Stroop task		  
// Subjects=13
1.79	12.9	41.55
-27.94	-5.23	53.09
43.27	-50.8	54.82
-36.69	22.02	25.53
41.44	24.16	25.98
55.28	-49.31	26.99
-57.42	-46.37	15.46
38.55	46.27	10.33
16.82	-31.17	6.11
-56.37	-51.16	5.43
-15.82	-15.31	4.17
49.47	23.55	4.08
-44.45	24.5	-4.39

// Coderre-2008		  
// Talairach - Brain Voyager		  
// SSI>SSC		  
// SS 		  
// The Stroop tasks(kana)		  
// Subjects=9
8.75	13.03	34.61
38.47	1.32	25.63
-44.69	-46.74	39.44

// George,1994		  
// Talairach - SPM		  
// I-N		  
// type8		  
// the standard stroop task(I-\u3001the control task(N-		  
// Subjects=21
-20	0	28
-22	24	32
26	-10	28
-26	-62	36
-12	-24	0
4	-20	0
-44	32	8
-36	10	4
26	12	4
-46	-42	36

// Matthews-2004		  
// Talairach - AFNI		  
// I>C		  
// SS 		  
// a counting Stroop task		  
// Subjects=18
-29.87	-58.68	42.35
25.53	-60.54	41.62
-38.66	12.16	21.39
38.51	15.34	18.86
-17.09	-7.28	58.1

// Barbara Ravnkilde, 2002		  
// Talairach-the DOT software program		  
// SSISRI>SSCSRC		  
// mix SS SR		  
// the Stroop task		  
// Subjects=46
-4.17	13.79	47.01
2.67	-21.44	4.68
-1.44	17.37	35.11
10.33	5.15	54.44
-34.51	7.28	22.83

// Zysset-2007		  
// Talairach -LIPSIA 		  
// I>N		  
// SS 		  
// The Stroop tasks		  
// Subjects=23
-5.16	12.8	46.49
-22.99	0.75	52.2
-43.64	16	28.39
-43.54	31.2	10.67
-31.86	-55.75	45.36
-8.15	-70.71	51.26
-34.63	22.33	7.6
-43.46	-66.84	-5.69
-28.65	-81.8	0.16
-16.81	-22.26	4.06
-10.95	-1.65	19.34
-10.79	-75.61	-11.62
0.76	15.74	49.55
27.48	0.95	46.5
39.41	7.14	34.69
42.41	22.13	28.94
30.47	-46.65	42.84
9.67	-67.64	48.41
9.74	21.97	34.74
39.57	13.59	4.88
36.66	-63.71	-5.21
30.7	-84.61	-2.55
10.01	-72.49	-17.44

// Adleman2002_adults.spm_mni.txt
// avgAge=19.98
// Subjects=11		
-34	22	34
60	-46	28
28	-68	52	

// DeVito2012_adults.spm_mni.txt
// avgAge=31
// Subjects=12	
-44	16	0
0	12	44
40	12	0
40	-48	44
-36	-52	48
36	-52	-28
32	20	-4
-44	16	0
-48	-40	40
8	24	32
52	-40	48
4	-20	40

// Durston2003_adults.other_tal.txt
// avgAge=25.7
// Subjects=9	
-39.29	23.13	35.71
21.54	44.64	33.2
4.26	47.05	10.9
-33.37	-53.27	-58.32
32.69	-52.61	54.61
35.8	-40.41	46.86
-40.36	-59.27	2.48

// Kaufmann2006_children.spm_tal.txt
// avgAge=9.6
// Subjects=17	
-37.61	53.55	-11.47
-28.57	-64.31	5
-11.54	-78.1	-9.65

// Mathis2009_adults.spm_tal.txt
// avgAge=26.8
// Subjects=12
48.25	33.8	28.23
40.21	-57.59	58.29
-45.69	7.86	31.48
-32.5	-54.14	54.38

// Mathis2009_middleolders.spm_tal.txt
// avgAge=51.7
// Subjects=12		
48.22	33.46	23.8
35.86	-54.07	49.12
-50.13	14.92	13.1
-41.73	35.43	2.36
-32.47	-71.4	51.36
-2.76	23.2	60.93
52.49	24.68	20.02
31.63	-49.18	57.68
-41.56	19.54	17.07
-41.78	39.32	-2.42
-36.78	-71.77	46.98

// Schmidt2012_adults.spm_mni.txt
// avgAge=24.125
// Subjects=31	
36	24	-2
36	20	0
-36	24	-8
-32	22	-2
46	12	30
-45	10	28
-30	-54	46
-28	-70	32
-26	-72	28
32	-56	46
0	18	52
6	20	48
5	28	25
-2	22	52
-2	28	28
-4	26	30
46	-28	-4
-42	-54	-22

// Vaidya2005_children.spm_tal.txt
// avgAge=9.2
// Subjects=10	
-41.75	20.28	10.9
16.87	-63.11	34.62
15.11	-69.68	24.96
34.13	-53.25	-9.2
-25.1	25.61	13.49
-32.68	20.7	25.5
-34.26	-6.49	-4.12
-38.38	1.4	30.79
37.52	-9.82	27.4
46.8	-9.7	25.77
-6.67	4.84	13.63
-17.87	-30.5	10.09
-0.86	-2.41	-8.58
-43.82	-45.27	8.26

// Wang2009_children_g1.other_tal.txt
// avgAge=15
// Subjects=15	
2.43	14.03	38.22
10.1	3.9	57.94
-39.48	45.36	20.46
-47.92	10.25	21.27
-41.17	-41.13	44.46
37.46	51.37	22.42
52.5	11.56	15.55
23.98	2.84	56.75
43.29	-42.48	46.95

// Wang2009_children_g2.other_tal.txt
// avgAge=14.8
// Subjects=18	
0.23	18.88	32.26
-1.72	9.75	52.01
-41.53	25.34	23.28
-43.61	7.27	23.7
-35.39	-55.35	-43.63
42.8	36	15.84

// Won2019_olders.other_tal.txt
// avgAge=66.2
// Subjects=32	
36.94	-83.56	39.32
-29.36	-85.61	32.44
-18.5	-73.8	60.32
-34.35	24.51	-15.77
39.09	-52.74	52.32
-44.22	-41.81	63.51
-46.45	-36.16	54.14
-53.11	7.35	39.42
32.8	-62.49	64.36
34.78	-66.31	42.36
49.39	-74.22	-6.22

// chenqi2022_adults.spm_mni.txt
// avgAge=21.29
// Subjects=41	
-44	2	32
-4	4	60
-50	-62	-16
-32	-58	36
42	12	-4
40	6	26
38	-54	50
-50	10	-2

// cuilong2011_adults_g1.spm_tal.txt
// avgAge=21
// Subjects=10	
-52.16	19.36	29.48
-30.6	9.32	49.03
49.34	13.11	22.15
49.03	30.81	-10.56
32.9	22.02	-26.37
64.16	23.89	8.8
-31.12	30.33	-9.6
-5.06	28.16	42.7
13.86	42.54	6.7
-33.64	-49.37	47.3

// cuilong2011_adults_g2.spm_tal.txt
// avgAge=22.4
// Subjects=10		
11.15	14.74	60.36
54.91	10	50.22
-46.58	7.54	54.94
39.44	34.35	-5.17
49.32	16.29	21.88
-47.05	19.11	-1.78
14.19	25.1	42.73
7.74	-5.03	25.26
-1.81	-27.46	25.02
36.98	-51.35	56.69
-43.63	-66.49	-8.03
-8.34	-61.62	-3.27
-1.91	-71.27	-4.76
36.3	-66.03	-36.86

// moubochuan2018_adults.spm_mni.txt
// avgAge=21.4
// Subjects=37		
30	-90	-9
-27	-96	-9
48	-51	12
-15	-99	15
-24	-15	63
42	-69	9
21	-39	-15
-21	-78	-6
-12	-96	9
-27	-93	21
21	-87	30
-3	-24	72
6	-33	72

// qianqiaoyun2020_adults.spm_mni.txt
// avgAge=25
// Subjects=17
-24	12	12
-33	24	15
27	-57	-30
-21	-54	48
-12	3	51
-24	-9	57
-21	-54	48
18	-54	-21

// Carp2012_children.spm_mni
// avgAge=14
// Subjects=18
3	15	45
-27	0	66
33	-3	63
-54	6	42
48	3	30
-36	42	24
-3	-12	15
-48	-36	45
42	-45	51
-6	-72	57
-48	-60	-18

// Harrison2005_adults.spm_mni
// avgAge=27.4
// Subjects=9
48	34	-16
-6	6	58
-23	-28	58
34	64	-10
-42	16	18
32	-24	14
6	-76	-35
-62	-68	-30

// Krebs2015_adults.other_mni 
// avgAge=22.5 
// Subjects=14
-32.47	-49.4	60.67
-47.53	-39.6	51.1
-58.31	-38.4	39.97
-43.13	-44.89	64.87
50.5	13.01	34.41
10.03	16.42	54.66
35.79	6.68	64.1
-4.96	15.99	50.41
5.68	24.34	47.36
-4.87	5.93	57.94
43.96	20.4	20.48
61.07	29.47	26.21
10.13	8.65	64.23
46.6	-42.41	61.4
42.17	-37.46	43.2
59.37	-45.13	52.56
-39.14	-1.65	45.59
-58.54	14.12	31.11
-30.46	-.23	63.21
-49.89	2	38.72
-37.27	19.74	19.24
-50.03	33.55	33.84
-24.13	3.35	53.92
-30.55	-7.77	48.23
-41.52	-65.68	-11.47
-39.5	-47.14	-19.73
-30.9	-66.3	-20.46
25.16	-60.82	45.35
35.8	-61.27	38.58
54.76	-66.19	0.85
43.93	-63.39	-17.1
46.14	-73.61	-11.81
48.42	-63.25	11.83
35.38	-54.64	-13.27
35.49	-75.45	-7.07
-26.12	-72.05	42.42
-26.2	-79.42	29.66
45.91	27.33	-.2
58.79	17	2.75

// Schulze2013_adults.other_tal 
// avgAge=24.8 
// Subjects=8
-45.73	-20.03	14.87
-13.4	-99.4	17.81
-25.61	-61.32	-25.4
-4.05	-62.57	-2.12
-26.79	-59.18	-38.94
40.71	-50.38	-13.69
6.88	-92.94	17.03
24.43	-59.65	-49.53

